"txid","ordertxid","pair","time","type","ordertype","price","cost","fee","vol","margin","misc","ledgers"
"T6MF6A-QVEYK-BUZNHF","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.0507","sell","limit",0.024430,12.215000,0.012215,500.00000000,8.143333,"closing","LOQV4B-IVHBL-WSIK2O"
"TUM3NE-5LU5V-IWH67G","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.074","sell","limit",0.024430,1.131230,0.001131,46.30497256,1.131230,"closing","L72GUT-DCSMT-DVQE3F"
"T43R7H-435FI-MKDWEK","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.0959","sell","limit",0.024430,1.563520,0.001564,64.00000000,1.563520,"closing","LBG6CV-OFO6P-GZ2SZQ"
"TYNBOC-JVJBN-OYJEHQ","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.1174","sell","limit",0.024430,1.282034,0.001282,52.47784222,1.282034,"closing","LB6VXB-VJMZK-PNEHFO"
"TKOBVK-SFV65-TF3EHF","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.1389","sell","limit",0.024430,4.034082,0.004034,165.12818522,4.034082,"closing","LJFZW4-SPZHX-MYIOOY"
"THVHYJ-PAOES-NZNEPN","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.1605","sell","limit",0.024430,0.086482,0.000087,3.54000000,0.086482,"closing","LDZBJ3-Q4EAC-RYMWM3"
"TCXFHV-ZFJYU-W2NQZT","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.182","sell","limit",0.024430,0.033394,0.000033,1.36691800,0.033394,"closing","LL2FEZ-L75Z4-DYHBZW"
"TJT5FM-CJU44-KD5225","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.2035","sell","limit",0.024430,0.432156,0.000432,17.68958200,0.432156,"closing","LUAHFC-6IRXS-AIPX25"
"TMXKBG-GNYMC-K3IR54","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.2251","sell","limit",0.024430,0.056444,0.000057,2.31041800,0.056444,"closing","LCKMAE-WYWZX-S5SL4K"
"T4NZMS-XGBFY-BBSKX4","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.2465","sell","limit",0.024430,1.465800,0.001465,60.00000000,1.465800,"closing","LFFZ67-SRFAP-76P7V6"
"T75H3H-MLOGB-VLEF5R","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.2682","sell","limit",0.024430,0.407555,0.000408,16.68258200,0.407555,"closing","LETSGN-IVW3H-7K7CES"
"TGW7PT-PCPQZ-MTKY5H","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.29","sell","limit",0.024430,0.012203,0.000012,0.49950000,0.012203,"closing","LNWE6G-ZA6HI-VXG6D3"
"T4RVJT-7JASM-PM6CYK","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.3114","sell","limit",0.024430,0.533930,0.000534,21.85550900,0.533930,"closing","LCDJRR-BXPV3-4IFUO5"
"TCZDZ3-JVFWG-N2WIOW","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.333","sell","limit",0.024430,1.412946,0.001413,57.83649100,1.412946,"closing","L5OP6A-PI3H6-6A7FPA"
"TRXVYG-24BWO-UXCH4A","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.3544","sell","limit",0.024430,1.893186,0.001893,77.49433686,1.893186,"closing","LPCNPY-SANXV-O47NW2"
"TVNQHE-OFKKI-PKQWOR","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.3759","sell","limit",0.024430,0.069674,0.000070,2.85200000,0.069674,"closing","LTIBU5-KV24N-OVO2JB"
"TOWN4M-NBVLB-JRVHHX","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.3974","sell","limit",0.024430,0.155611,0.000156,6.36966314,0.155611,"closing","LWNYOJ-FUSCT-W4RX24"
"TF375T-6DHZC-BCUM2W","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.419","sell","limit",0.024430,0.398209,0.000398,16.30000000,0.398209,"closing","L7SE3L-556Y4-USTKJ2"
"T7CEQL-IKYPY-OUBM2C","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.4405","sell","limit",0.024430,1.590100,0.001590,65.08800000,1.590100,"closing","LW7VDZ-YPM2V-ERDYHY"
"TMTTUX-TN3RA-DLE4FC","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.4622","sell","limit",0.024430,0.277338,0.000277,11.35233686,0.277338,"closing","LBCX7K-YSRPI-JLQCXB"
"T2EBAE-GEXLY-QNWHZM","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.4838","sell","limit",0.024430,0.069666,0.000070,2.85166314,0.069666,"closing","LHY7O4-D3PCL-64NJ7P"
"TIZP5I-BHJ7R-FFWVUB","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.5058","sell","limit",0.024430,0.038355,0.000038,1.57000000,0.038355,"closing","L32IFU-OSPNG-VQZ7FR"
"TYH5CF-TA5CI-4XM7GO","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.5274","sell","limit",0.024430,0.038355,0.000039,1.57000000,0.038355,"closing","LJN3MW-SOFHS-6UYXET"
"TUPZJX-VMMVI-RU4AQ5","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.5494","sell","limit",0.024430,0.881871,0.000881,36.09786153,0.881871,"closing","LKO5PL-6F7KC-CLKY47"
"TMD53W-26IS3-66B5OU","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.5708","sell","limit",0.024430,1.060363,0.001061,43.40413847,1.060363,"closing","LB4JEX-A25EA-DAN7GH"
"TXQSYG-JNJRF-PWC56R","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.5922","sell","limit",0.024430,1.954400,0.001954,80.00000000,1.954400,"closing","LFL7ZD-N6FVN-CCXU3B"
"TRA4RB-LUNWN-IG6XPD","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.614","sell","limit",0.024430,0.297197,0.000297,12.16527652,0.297197,"closing","LLE7ZQ-AILX2-WIXBAU"
"TX2VHK-VU23U-TBW4IZ","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.6356","sell","limit",0.024430,0.146580,0.000147,6.00000000,0.146580,"closing","LKISPM-3P6XL-ZL6HAO"
"TWS2NG-PYDR6-ALDGFG","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.6571","sell","limit",0.024430,0.189571,0.000190,7.75972201,0.189571,"closing","LOPLOQ-DO3GS-IH5OFL"
"TQQP4Q-YZKXR-2JY4KN","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.6785","sell","limit",0.024430,0.119817,0.000119,4.90451823,0.119817,"closing","LMBMJG-2YPTT-V2LGF4"
"TG6JWP-GCRQ7-Z2VJTG","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.7","sell","limit",0.024430,5.235825,0.005236,214.31947041,5.235825,"closing","LCJI5J-CP4YP-CF76E3"
"TQXQAA-3LAWM-4QTC4C","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.7218","sell","limit",0.024430,0.732900,0.000733,30.00000000,0.732900,"closing","LA6UHP-DETVU-U7D5BY"
"T5JGUV-7RO76-EFRAAJ","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.7432","sell","limit",0.024430,0.036644,0.000037,1.50000000,0.036644,"closing","LPRJXH-ZTYE7-HGDGDH"
"TDSVFR-54SFS-L4PD5W","O2HUIW-TCSEL-ABWR2Q","XETHXXBT","2016-05-13 07:29:26.7648","sell","limit",0.024430,1.483122,0.001483,60.70901283,1.483122,"closing","LBJE32-2S6BA-PJF2D7"
"T5FFYR-UKTOC-RXVJSU","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:25.0638","buy","limit",0.022595,3.894438,0.007789,172.35077730,0.000000,"","LPQKC4-IGVR3-C5ONDY,LM3U5Z-TJQZB-SAORLK"
"T3KPBW-LMGLB-C3GF3A","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:25.1288","buy","limit",0.022597,6.029979,0.012060,266.84865745,0.000000,"","LWFSVQ-VAC3S-BOKVZ5,LLA6HX-RUYDY-XMJLLK"
"TY7DZS-A33O4-B54UM5","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:25.1705","buy","limit",0.022600,1.639630,0.003279,72.55000000,0.000000,"","LB6JA2-66QRL-HCMFIC,LWRC3X-X7QCR-OAZFZ2"
"TDEGP5-P4ZOZ-NXGRDC","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:27.5346","buy","limit",0.022600,0.111051,0.000111,4.91377729,0.000000,"","LKUIR7-DY6MF-R5NAOF,L2WH22-L3KCR-BHXAUF"
"TSYCKZ-SOKXT-UBCWBD","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:27.7844","buy","limit",0.022600,2.256610,0.002257,99.85000000,0.000000,"","LU2XW6-TKPLI-ZHE6EG,L7IXLO-2STIR-IX74HQ"
"TZU74E-73VMH-VDVWD7","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:28.8093","buy","limit",0.022600,0.800972,0.000801,35.44122271,0.000000,"","LAOCY2-QEUUO-G4OS3O,LBHU34-SAXUH-ITS3JA"
"T5SFLP-YFV6F-RLLVNB","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:29.3876","buy","limit",0.022600,4.014481,0.004014,177.63188279,0.000000,"","L7O5I2-4IYF2-TTIJ5M,LRBCZV-HM2BZ-MLWL3G"
"TSH37O-3SUZK-GFAFCW","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:30.8861","buy","limit",0.022600,0.652222,0.000652,28.85938636,0.000000,"","LGBJ6E-XTVF2-WIEAIA,LDNAYO-FQUJ7-7QWXHL"
"TGYQEU-CF5SK-KSOIKA","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:31.0877","buy","limit",0.022600,3.224862,0.003225,142.69300000,0.000000,"","LMIH43-73NZX-H4EAYL,LHPEYL-B4IWT-DQ65IY"
"TJX4KX-VBIMX-IIU4OF","OS4C2E-ACLQX-D3HXYX","XETHXXBT","2016-05-13 15:43:31.1315","buy","limit",0.022600,22.574265,0.022574,998.86129610,0.000000,"","LLVMF3-TV4NX-SILMT2,LA5JZC-Z7FB4-RTJWCU"
"TECHOL-6KUX4-47JXQG","OYW7TB-HAPXO-WIUGNV","XETHXXBT","2016-05-16 15:23:20.8598","sell","limit",0.024240,48.480000,0.048480,2000.00000000,0.000000,"","LDN47I-N73AT-WKV6B4,LMKE5G-6PNUV-3BRPQL"
"TRDQQH-DQNF6-NIUGDC","OORBZ7-GFR3P-RMZPCU","XETHXXBT","2016-05-16 19:55:52.8091","sell","limit",0.025450,9.533581,0.011440,374.60042523,4.766791,"","LKLEUM-3LLFH-BJNGZ3,LAXOGC-5KRRY-2WY34A,LT3PYZ-62VQM-2PHHTB,LLVFT4-2BDJF-GWDKFK,LMGHVY-OHFQO-QQDMB3,LCC6PN-HTRN3-CHMTL6,L6GB7E-COUQT-ZJLNKC,LADCTL-IR5RQ-4ZTNK4,L3O4WE-MDDYS-G4KAQY,LOGVFM-5NM4X-3GEOLX"
"TMHAAU-H3XNX-EZ3NWV","OORBZ7-GFR3P-RMZPCU","XETHXXBT","2016-05-16 19:56:00.9903","sell","limit",0.025450,41.366419,0.049640,1625.39957477,20.683210,"","LPBQRV-NMD66-22ZMBE,L3NS5L-K3MWL-366YXG,L6Z7IX-DDLLL-76PDBK,LDQGJW-6JDMA-U5HHEQ,LT3NJV-AJPCY-TGKTIZ,LXGX4Q-MV7GR-CFXNEG,LMENI4-5SO5V-PZH5R6,LUZ4QE-OWOKS-Z22GD7,L7PVR5-YWMDI-JASJD7,LK2G63-DT7XS-7RB6U6"
"TU5VMT-73N7H-QYMSST","OYXF5K-QRYF3-5JMXVI","XXBTZEUR","2016-05-17 01:18:16.384","sell","limit",401.56800,773.28469,1.54657,1.92566313,0.00000,"","LXZ7NM-CX6Y7-HAOWRT,LO5AYR-B2UIM-EBUHHR"
"T5IRS6-2UGRO-QVFH7E","OYXF5K-QRYF3-5JMXVI","XXBTZEUR","2016-05-17 01:18:31.8576","sell","limit",401.38000,108.63561,0.08691,0.27065527,0.00000,"","L2YQDU-JMSRU-GG2SIK,LZ2JTL-B4BA4-FWMBI4"
"TMSA4R-PY6FS-SKVNBG","OYXF5K-QRYF3-5JMXVI","XXBTZEUR","2016-05-17 01:18:32.4423","sell","limit",401.38000,108.63561,0.08691,0.27065527,0.00000,"","LXFJXS-7ZV6Q-QZKHR7,LFUYDC-54BEX-LBUONL"
"TEI4NW-IHCIT-NHU3ER","OEOEFY-IPMAR-3T2JLJ","XXBTZEUR","2016-05-17 01:30:04.2891","sell","limit",401.13000,3528.74061,6.35173,8.79700000,0.00000,"","LDN2GW-AKGCK-2AEGIU,LUG6EY-Z3FDC-QGFRRA"
"TY4NJR-ZSIS2-AZXT25","OEOEFY-IPMAR-3T2JLJ","XXBTZEUR","2016-05-17 01:30:04.3697","sell","limit",401.12000,9708.30736,17.47495,24.20300000,0.00000,"","L2OBTG-QNAKJ-WCCD2J,LIAVU7-GHV35-FD7B3B"
"T3AXVA-ZIAL3-CUC4C3","O5SOEZ-7DKAV-V5MDWV","XXBTZEUR","2016-05-17 01:35:03.8295","sell","limit",401.23000,401.23000,0.72221,1.00000000,0.00000,"","LXZSFW-JWQ2H-LDYISK,LFAWD6-OK3H4-VPJS6C"
"T6YWOL-WDRAN-IM7KMJ","O5SOEZ-7DKAV-V5MDWV","XXBTZEUR","2016-05-17 01:35:03.9089","sell","limit",401.13000,3527.53722,6.34957,8.79400000,0.00000,"","L67OCP-3F52W-QCV3KI,LRFNBF-FZA5D-PG3QVZ"
"TASISY-VOSJD-UFIYTG","O5SOEZ-7DKAV-V5MDWV","XXBTZEUR","2016-05-17 01:35:03.9792","sell","limit",401.11800,7561.23475,13.61022,18.85040000,0.00000,"","LKPN5A-6UPGS-ZWQ3EW,LZRTWV-5F6WZ-D7M5SV"
"TC4KGS-APF4H-PF7HHA","O5SOEZ-7DKAV-V5MDWV","XXBTZEUR","2016-05-17 01:35:04.0516","sell","limit",401.10800,3351.49800,6.03270,8.35560000,0.00000,"","LEKX5V-57I2J-3ZJXAP,LOGMPB-ZIEKX-XTCNNX"
"TVTFEC-SKU65-6ZT4PU","O7CXWS-DPCDG-6HSW6Q","XETHXXBT","2016-05-17 15:41:37.5492","sell","limit",0.027410,1.408796,0.001409,51.39715790,0.704398,"","LP4QIR-EYSR7-HJPBP7,LLRRZ7-JF5EC-TRB3R6,LKEZPI-A72NP-THJD2A,LMSJME-CAZCE-POMZNS,L7HAJM-DML25-YXJKMX,LJCAEL-YARWD-T5OVQ5,LQQNZK-5OCWK-LHMQCD,LL3EZV-VXNKH-GBLP6P,L4GX5S-DWM3F-QN2JHC,LV6N5Q-7DZTF-ZSVZTU,LM5JLW-THRAX-CAU3OH,LQDFPV-X4RDY-IDHKUP,L2T6NI-LLKLK-P2M7XM,L7G6IS-6TQCV-JSUDIY,LAL3GC-LI4MR-2XODJD,LOSG4S-5ZESM-U3U5VM,LVR4YX-V7KNL-4QJGQJ,LHXW25-7NFKX-HPUU52,LT4W5Q-V7R3B-YLA7GJ,LPJOWK-YIU37-I3I3ZB,LFOG5A-6ECMX-BSE3UT,LKTQ3P-WMKSG-3INHJ2,LRQ4PZ-ENRJQ-DYEUGE,LCRRM5-XESKC-UWHLRQ,L4NS2N-Q74LK-JNKGD6,LB2QUY-DMLNJ-FBGAGL,LP2D3P-K65OW-PPYIYV,LNN5ER-Y5DRD-PUURI2,L2MGCA-7A3JJ-LOVTUV,LDRJEC-XQCZV-GM5EZU,LLP34U-L6MNO-J4CFIA,L54IL3-ADRE2-MVB2Q4,LGG5FG-TD4KK-UTJ4V6,LMVYHL-RZUOJ-OCT4F4,LCE4EU-AGRUB-I66XYP,LBBKKY-ZINTR-RCR7GH,L7GHY3-DIEQP-EMG2QO,LOFZFN-EFCPP-Z6XYZO,LFW2NB-3HL3C-F5VWTH,LLFZAQ-FVNVM-LG47K5,LXNLZW-TL2FJ-RPJWOS,LCOS76-WL3SY-JZPCWT,LAWQ3F-753MN-2RJEXK,LK5TFO-IZEXS-I2DSJR,LQYBNO-43P3P-64ZZ7T,LQZX4P-Z4ML5-WIFSLD,LSZ4ER-GTTMN-4ULQKX,LN4LIW-KC5AR-TFO3XZ,LWLNBR-DIDDY-476Z7T,LFXZGN-O27LE-TG3KNT,LUYUBC-4RY2W-FSBJCH,LLLWLK-HZKVV-GKLJ23,LVILRV-J5E7X-4DFXLK,LOUPKD-TKZ34-4HXQKD,L3ZZLJ-EPO6R-PLBI44,LPMFIK-PPL4I-FGYDYR,LT7EBY-MER2T-FF322J,LUX3DG-24N5U-EPTSGI"
"TZCGJJ-HXTBD-5EOJE5","O7CXWS-DPCDG-6HSW6Q","XETHXXBT","2016-05-17 15:41:38.4434","sell","limit",0.027410,0.385930,0.000386,14.07990236,0.192965,"","LGLKRP-UEAFL-2DG5LK,LJ6DJF-VTQPP-CIM2A4,LZB2E6-U6XUK-3TWFSX,LA2FXH-I7AQQ-MDB6MH,LUMG3U-MM6WC-MANJIE,L3ND5X-OGO6P-PTB5SM,LVX6EM-MGMD3-PTNLET,LPQPXF-XOV34-ILHY7F,LMNXZK-I5VLQ-AQH5VH,L2HQKH-P4HQ6-HCZMIJ,LJ5QLH-36F3L-GLMUER,LUWORE-HXH52-LKSV2J,LZU254-LQXAP-NDSCZ3,LXAGVG-3PBRR-YB6LHH,LJBGRW-QSVBA-22665V,LBFE5V-TZRNR-X4KQNH,LKBGE7-XQSUB-RA3S2O,LQWYU6-HWYJS-53XEEJ,LDQRVS-YGBSL-4C3IVJ,LIKHE5-2EPZJ-UFBO4X,LEZIIL-AA2IJ-RFZX6V,L6WNTK-WWB7O-7CDFMM,L7MP7M-PG7XW-E2MCAB,LEVRKU-3KYAZ-NQ7LZF,LUGWZT-Y2ZKP-6X7LWY,LT346I-Q2IIR-RI7IGG,L763N3-IPUKO-JKWD3Q,LNZOIW-C2OWP-KC63KQ,LIPGUL-UX7B4-6OEB2N,LPFGJT-TIQDU-EEVEUG,LTLYWE-LMR74-WD2O65,LMG5FZ-UF2UK-HCWWMG,LXE6HC-WS3L7-KCFHGH,LEPCSC-2ASO3-HDQBMB,LLAYF7-2OVVN-YLONDI,LHFPW4-3X4YH-KIIMOA,L7T23O-LF2WS-P5ECKU,L3UEW2-DDWOA-OZ5N6N,LXE4PN-ZCDAY-ZBSU7C,L5YKZN-OIAY6-VXCF5M,LZRYX2-MMOOH-3CY4UN,LDQPLN-BUKJH-U44VR5,LA6ZUE-Y6IJN-PJQCYU,LWS34U-ZKIY6-LJ66ER,LCJAUV-HKT44-IY22X4,LYL3O5-OFOKQ-H7U6R5,LTVY2Z-OEZ52-4URK7A,LIYVTF-JETWW-GZL6JG,L3DLU7-7T7GW-DTWHZ3,L2774R-UWXEF-IGJ5YM,L6RLJK-7AW54-AREAWN,LGF6YF-K2M3N-T2Y24F,LPVRFD-7WWOQ-OX3KDC,L7JZCK-FQ7NQ-ZWUDOV,LKY6DU-NGP4B-WYIKUF,LMOQI2-QBIS6-PBKWTJ,LNLPEL-IEAPV-ZHHVJM,L3HYHO-GIKQM-JB3RWE"
"TPCNE6-EBUMY-GTQG6O","O7CXWS-DPCDG-6HSW6Q","XETHXXBT","2016-05-17 15:41:40.4478","sell","limit",0.027410,0.548200,0.000548,20.00000000,0.274100,"","LYB2UF-CW4KS-3XW4CR,LLKHGF-PGGPH-BGKFVJ,LXHRKZ-ODB4P-LFPO7E,L75M2I-D2TJH-EY24PT,L4KDGB-MGR2R-3RANCX,LA633W-7EFSZ-GJD6YU,LXFPUS-U6KD2-A3RDZ2,LYXYDZ-FFD7A-R2YL5T,LU5VFI-UCJ67-XIM3Z7,LURSUS-7YK2N-XPQGPY,L5PFWI-ELZQY-D6THIR,LRQJJT-K3PRR-VBTMEE,LT6UWZ-TNSVL-7TSIIP,LOJ6D2-MUABQ-JDZ2I4,LN3NZ2-3VW7Y-U5FLFD,LXWNMX-FG34Q-X6W5JM,LS3FV5-RZQ24-3EQIFC,LCFA5Z-TBRQB-JHFV7T,LS4XCK-QFRU4-M27JPN,L6LJHJ-CXLXG-YTGATX,LKGBFQ-VJIHM-USRSV7,LCIKL3-2TOR3-5OZRTI,LO5VIF-H4UJ2-SXHF6M,LAFS4S-MZJOJ-22PVOC,LHOZUL-HT5TA-4MYSNP,LWLQYY-RYWFD-D2R47R,LRRZDO-TPWTE-SFHL7O,L2PAVI-OOHPN-KW6HVQ,LWAN33-FM2WY-UCC2N6,L3ZLZ5-S2K3B-BTSADG,LYNF3T-PNDGS-IOVDPR,LESTIH-YKDNE-JAKKKT,LFYV5Q-5YKDT-6RKXRA,L5XJCS-7IXMS-VMRSZY,LOZX4T-74JXT-6RTWMT,LGIN4F-CJ5OC-7I65MN,LVQSTZ-BTETX-Q7F5PG,LKH7OG-JEERB-XO3BXN,LVSVTB-3P4JY-Y27D6J,LOTLTR-BDTLU-FM6Y76,LGZPX5-AQ4DD-SSEGYB,LVJU5W-V5LPS-CARMWF,L6YTOY-CPSPX-ENPKBW,LSIDXF-U525Y-BMVLH6,LBYFCC-UBZUR-ZAGZ2B,LJ4VZS-54XXX-7L4XJV,LOT7ND-SLNF4-TELVCK,LD6OSI-NOESE-SSKB3U,LMV7FB-F3CCL-BZ3IDU,LAMQ7G-LL2AE-ZE6M5K,LG5CN3-JKVK2-NAGXI5,L2ESYL-PFXTH-VV3K3F,LPLR5E-M7HAJ-2XO7IS,LJHMVM-4ATBP-MA3ES5,LDI2C5-QYNOT-SWY4ZV,LZ57JC-UGVT5-OMJYLS,LNAJ3J-6OWI4-XUZROB,LY2OBF-Z6J3V-UX45FQ"
"TZW7S4-Q6BW2-HRY4Z4","O7CXWS-DPCDG-6HSW6Q","XETHXXBT","2016-05-17 15:41:45.7048","sell","limit",0.027410,0.236008,0.000236,8.61028558,0.118004,"","LYJCED-CJG6U-TVMNSN,L7A5WH-BMRUN-7UVDI5,LMUNAD-P2G7U-NZ4UKH,LWUKYH-WWJ47-5XLJXQ,LSF732-YFGBZ-3FBH57,LW2ZLW-NYKHC-MA2UZD,LPXQO6-JTYNP-Z7YNQY,LE3NU2-IP4TA-KZN5M5,LSORCS-AFOKQ-5QNKEB,L2MUXR-3Q2EP-S6RM4W,LBB4GP-ZJ7HQ-GE6VJ5,LODSI2-5UIUL-6XERCP,LC77FR-RYRDJ-ZQFIE3,LBOZ33-IUXN5-X34CGZ,LIMXQA-4AA4U-7LJXLG,LCIEIH-F5TOU-ZDRBD4,LOLTAF-DESFH-VGEPFL,LHIZZW-IVMIE-5JX3ET,LIBXM7-VEXS5-KGICPR,LMJJC5-AWGFB-R355AV,LU33PG-DSY7A-YYTUO5,L4CSN2-M32AS-ANCBKT,LZBAXY-I5JCB-ORKUW7,L3NZEZ-EWLLZ-IXW4QW,LGL7HJ-RYV5E-TBI6IJ,LX7BFW-FTKVT-CDQAYY,LMUUC4-FPFN3-3C6E7L,LWUZYN-643Z7-SIO3QQ,LEDEI3-KOHH2-OACEKF,LL4H7Q-EHBJW-PP2ZVV,L4ESNO-5P4EU-LAJY7B,LUVGMD-I36GK-RHAVHL,LVWV6I-LFUAE-SFXBCB,LE7FY7-XZEJU-IDIJER,LSFQEJ-ZRYO2-U2OTGX,L55EWG-J5HJ4-PAUUSH,LPYV4E-JHRFP-FXQFX6,LO7HGU-4EKVG-3INMZA,LJOD7A-3HJUW-D6RDXB,LCIDGF-4QOCV-VLYKI3,LBRKE3-JG5KN-D7FYFZ,LP4Y4J-FM57H-MAVXSC,LWRMHP-3RRQJ-RIK3T2,LFCWJM-NLH6R-JOHWME,L5R4F4-TBWWQ-AYPYPH,LMTAOH-7JGWL-IX4LNT,LFYROC-LVFVC-5UQEOO,L6DG72-NZJUA-5ZIFO3,LIFV7C-ILDHI-WT2G26,LI2PTS-6IVIA-KC532T,LL2OJJ-HBVNF-3ME6WF,LZPEYX-TLZA4-TTKGIW,LGNONA-B6UYJ-D2RKO2,LWJU32-MKBSF-GVQ6ML,L3FV2J-ON4D5-KBMI7N,L5LYJF-L5RHB-D5CBYZ,LMHRCI-PARZB-PLHBZL,LM57LG-KTR6X-MPPZRZ"
"TTW235-ZTJRH-XHOMV3","O7CXWS-DPCDG-6HSW6Q","XETHXXBT","2016-05-17 15:41:47.8934","sell","limit",0.027410,2.979895,0.002980,108.71560336,1.489948,"","LS7RFK-FH3U4-VOMWZH,L2AZGH-QQ4S3-BNDYGJ,LZUVPK-O2F4A-LO5WYB,LMXKS5-NOE6N-FJ47HN,L5ZKW3-2V5UT-EGSUHN,LYDQPG-AGNNE-GTBABG,L2QSKC-4SDTI-M62VWV,LPQEVF-CJD2C-EZLKKG,LMO7YN-XZH6Z-YTOBEW,LZSVBI-VAL6V-YBDLV4,LBNSQD-GME3J-FUTFI3,LR65BJ-QRJUG-KCRWVJ,L5Y6DW-ICWSQ-JIKPKJ,LPRRTT-GX4XC-JLYV5T,LB3FEY-JYV7O-ADRRGJ,LLUUXA-44TYF-PGLIX3,LUWLRO-XO2A2-GC4I2P,LKMOLO-WZWXT-QYHN4B,LCJOMG-WTR5H-6I2QYB,L3J3SV-RMDN3-KWSVCS,L3SVBL-QRERD-Y25TU5,LSKH27-E5622-XQHQHW,LJNNQB-GLLRE-LR2A36,LX4ZDQ-M7I4V-EASDB6,LUEBMR-PSULU-43LABC,L6L4TN-H6J2Z-ABYRU5,LFZ3ND-JG55V-QBLEDV,LWGJVV-CHFGZ-UPDBQX,LSP2TO-FPUWE-QXJHZQ,LJ3D4Y-LXRC5-D3BDQP,LLMCOI-NRELY-44QJHG,LCNBMA-J647K-DOKMZK,LOIPPI-7A2BL-YKCZPK,L22UML-VNDRX-IW6PPU,LBBTD2-72VB7-TOQ2YQ,L6S2DO-X6U5K-KIBWCE,LEQJZ2-5X6ZT-IWWLSU,L3GAMC-5JV7U-4MO7TY,LWGAML-TIDAZ-EUWUTU,L4ST4I-ZFZTD-6WTFE7,LJK4TJ-DHDHI-OTMS7L,LHXVCD-MPAY7-USZLF6,LG4HQH-FBZL7-JWK5EM,LR3QHR-BUZP3-G6EVSU,LYHIHW-L6O7J-XNX6WF,LNNM57-IV26H-R5SYI2,LON7Y3-Z5YEX-YD53CY,LWH6DM-45PUW-Y4TPNB,LZZ7KJ-NUFJP-VAXBAB,LPF4MP-PVO5X-GCWXWA,LQZCQ6-RR5RL-SW3SI7,LZHYCK-UVGGY-C7U3PJ,LI5Q7V-HAI6W-YJLRCA,LT6C6J-GPSXR-Z3WCMT,LN3PQ6-WAQ2Q-6LZVBC,LHQ7X3-WPG2V-JZ7P7D,LMCIDX-FRZ7W-2DBIHQ,LOZVWU-NBLBT-BAOZRI"
