Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000919,10881.39281828,0.09999999,0.25%,2988026075,0.09975000,-10881.39281828
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000919,800.63912636,0.00735787,0.25%,2988026075,0.00733948,-800.63912636
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000920,54347.82608695,0.49999999,0.25%,2988026075,0.49875000,-54347.82608695
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000920,197.00000000,0.00181240,0.25%,2988026075,0.00180787,-197.00000000
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000925,648.08327775,0.00599477,0.25%,2988026075,0.00597979,-648.08327775
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000931,16.66782075,0.00015517,0.25%,2988026075,0.00015479,-16.66782075
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000931,10746.51719793,0.10005007,0.25%,2988026075,0.09979995,-10746.51719793
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000935,10695.18716577,0.09999999,0.25%,2988026075,0.09975000,-10695.18716577
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000937,10672.35859124,0.09999999,0.25%,2988026075,0.09975000,-10672.35859124
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000938,10660.98081023,0.09999999,0.25%,2988026075,0.09975000,-10660.98081023
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000941,158.95971480,0.00149581,0.25%,2988026075,0.00149208,-158.95971480
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000943,10604.45387062,0.09999999,0.25%,2988026075,0.09975000,-10604.45387062
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000945,10582.01058201,0.09999999,0.25%,2988026075,0.09975000,-10582.01058201
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000945,10582.01058201,0.09999999,0.25%,2988026075,0.09975000,-10582.01058201
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000947,369.58817318,0.00350000,0.25%,2988026075,0.00349125,-369.58817318
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000947,10559.66209081,0.09999999,0.25%,2988026075,0.09975000,-10559.66209081
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000951,10515.24710830,0.09999999,0.25%,2988026075,0.09975000,-10515.24710830
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000953,8361.58861828,0.07968593,0.25%,2988026075,0.07948672,-8361.58861828
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000953,1074.53109949,0.01024028,0.25%,2988026075,0.01021468,-1074.53109949
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000954,10482.18029350,0.09999999,0.25%,2988026075,0.09975000,-10482.18029350
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000956,171.78062695,0.00164222,0.25%,2988026075,0.00163812,-171.78062695
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000958,10580.46868475,0.10136088,0.25%,2988026075,0.10110748,-10580.46868475
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000960,10416.66666666,0.09999999,0.25%,2988026075,0.09975000,-10416.66666666
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000961,10405.82726326,0.09999999,0.25%,2988026075,0.09975000,-10405.82726326
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000963,724.11474559,0.00697322,0.25%,2988026075,0.00695579,-724.11474559
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000963,373.10490550,0.00359300,0.25%,2988026075,0.00358402,-373.10490550
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000967,110.60957420,0.00106959,0.25%,2988026075,0.00106692,-110.60957420
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000968,59.42450238,0.00057522,0.25%,2988026075,0.00057379,-59.42450238
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000970,10309.27835051,0.09999999,0.25%,2988026075,0.09975000,-10309.27835051
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000980,938.28116386,0.00919515,0.25%,2988026075,0.00917217,-938.28116386
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000980,6485.29366788,0.06355587,0.25%,2988026075,0.06339699,-6485.29366788
2016-06-17 13:00:41,SYS/BTC,Exchange,Sell,0.00000980,149.57681769,0.00146585,0.25%,2988026075,0.00146219,-149.57681769
2016-06-17 12:02:03,SC/BTC,Exchange,Sell,0.00000115,2792389.64714277,3.21124809,0.15%,683876589,3.20643122,-2792389.64714277
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000115,2950652.17391304,3.39324999,0.25%,683876589,3.38476687,-2950652.17391304
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000115,205805.93913043,0.23667682,0.25%,683876589,0.23608513,-205805.93913043
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000115,130434.78260870,0.15000000,0.25%,683876589,0.14962500,-130434.78260870
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000115,868347.82608696,0.99860000,0.25%,683876589,0.99610350,-868347.82608696
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000115,254774.42230836,0.29299058,0.25%,683876589,0.29225811,-254774.42230836
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000115,69000.00000000,0.07935000,0.25%,683876589,0.07915163,-69000.00000000
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000115,10000.00000000,0.01150000,0.25%,683876589,0.01147125,-10000.00000000
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000115,982360.55033718,1.12971463,0.25%,683876589,1.12689035,-982360.55033718
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000116,10061.00000000,0.01167076,0.25%,683876589,0.01164159,-10061.00000000
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000116,1995774.66379310,2.31509860,0.25%,683876589,2.30931086,-1995774.66379310
2016-06-17 12:01:46,SC/BTC,Exchange,Sell,0.00000116,10000.00000000,0.01160000,0.25%,683876589,0.01157100,-10000.00000000
2016-06-17 09:04:41,DAO/BTC,Exchange,Sell,0.00009100,98.99000000,0.00900809,0.25%,2846812502,0.00898557,-98.99000000
2016-06-17 09:03:34,ETH/BTC,Exchange,Sell,0.02201100,375.97421116,8.27556836,0.25%,70002723352,8.25487944,-375.97421116
2016-06-17 09:03:34,ETH/BTC,Exchange,Sell,0.02201357,2.34772358,0.05168177,0.25%,70002723352,0.05155257,-2.34772358
2016-06-17 09:03:34,ETH/BTC,Exchange,Sell,0.02201770,0.08586485,0.00189054,0.25%,70002723352,0.00188582,-0.08586485
2016-06-17 09:03:34,ETH/BTC,Exchange,Sell,0.02202476,289.80216437,6.38282311,0.25%,70002723352,6.36686606,-289.80216437
2016-06-14 03:13:18,SC/BTC,Exchange,Buy,0.00000091,919320.06680013,0.83658126,0.25%,656800692,-0.83658126,917021.76663313
2016-06-14 03:13:18,SC/BTC,Exchange,Buy,0.00000091,81361.40376966,0.07403887,0.25%,656800692,-0.07403887,81158.00026024
2016-06-14 03:13:18,SC/BTC,Exchange,Buy,0.00000091,166694.30202247,0.15169181,0.25%,656800692,-0.15169181,166277.56626742
2016-06-14 03:13:18,SC/BTC,Exchange,Buy,0.00000091,553101.71905057,0.50332256,0.25%,656800692,-0.50332256,551718.96475295
2016-06-14 03:13:18,SC/BTC,Exchange,Buy,0.00000091,5695998.03582970,5.18335821,0.25%,656800692,-5.18335821,5681758.04074013
2016-06-14 03:12:11,FCT/BTC,Exchange,Sell,0.00140000,1254.89604457,1.75685446,0.15%,15852465821,1.75421918,-1254.89604457
2016-06-14 03:12:06,FCT/BTC,Exchange,Sell,0.00140000,95.44405600,0.13362167,0.15%,15852465821,0.13342124,-95.44405600
2016-06-14 03:12:00,FCT/BTC,Exchange,Sell,0.00140000,1872.62295714,2.62167213,0.15%,15852465821,2.61773963,-1872.62295714
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140087,40.51916310,0.05676208,0.25%,15852465821,0.05662018,-40.51916310
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140087,2.23462759,0.00313042,0.25%,15852465821,0.00312260,-2.23462759
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140147,7.98981457,0.01119748,0.25%,15852465821,0.01116949,-7.98981457
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140331,3.60342159,0.00505671,0.25%,15852465821,0.00504407,-3.60342159
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140385,0.23404813,0.00032856,0.25%,15852465821,0.00032774,-0.23404813
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140386,158.92514347,0.22310865,0.25%,15852465821,0.22255088,-158.92514347
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140402,21.36706481,0.02999978,0.25%,15852465821,0.02992479,-21.36706481
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140403,380.25000000,0.53388240,0.25%,15852465821,0.53254770,-380.25000000
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140571,5.57075313,0.00783086,0.25%,15852465821,0.00781129,-5.57075313
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140574,3.97709007,0.00559075,0.25%,15852465821,0.00557678,-3.97709007
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140595,5.83197537,0.00819946,0.25%,15852465821,0.00817897,-5.83197537
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140602,5.43047026,0.00763534,0.25%,15852465821,0.00761626,-5.43047026
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00140852,3.40971998,0.00480265,0.25%,15852465821,0.00479065,-3.40971998
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141085,7.42994387,0.01048253,0.25%,15852465821,0.01045633,-7.42994387
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141172,7.98427514,0.01127156,0.25%,15852465821,0.01124339,-7.98427514
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141230,0.07080649,0.00010000,0.25%,15852465821,0.00009975,-0.07080649
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141245,5.03883978,0.00711710,0.25%,15852465821,0.00709931,-5.03883978
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141247,0.63668669,0.00089930,0.25%,15852465821,0.00089706,-0.63668669
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141258,0.48630940,0.00068695,0.25%,15852465821,0.00068524,-0.48630940
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141258,7.32118413,0.01034175,0.25%,15852465821,0.01031590,-7.32118413
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141258,8.18204806,0.01155779,0.25%,15852465821,0.01152890,-8.18204806
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141262,4.12016846,0.00582023,0.25%,15852465821,0.00580568,-4.12016846
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141298,4.33767650,0.00612905,0.25%,15852465821,0.00611373,-4.33767650
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141396,424.34015106,0.59999999,0.25%,15852465821,0.59850000,-424.34015106
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141396,1.71792107,0.00242907,0.25%,15852465821,0.00242300,-1.71792107
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141402,280.75981952,0.39699999,0.25%,15852465821,0.39600750,-280.75981952
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141402,21.21595723,0.02999978,0.25%,15852465821,0.02992479,-21.21595723
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141411,0.89060147,0.00125940,0.25%,15852465821,0.00125626,-0.89060147
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141413,1.05111222,0.00148640,0.25%,15852465821,0.00148269,-1.05111222
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141896,2.19491294,0.00311449,0.25%,15852465821,0.00310671,-2.19491294
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141974,4.82881339,0.00685565,0.25%,15852465821,0.00683852,-4.82881339
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141974,7.90388035,0.01122145,0.25%,15852465821,0.01119340,-7.90388035
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00141974,0.92455825,0.00131263,0.25%,15852465821,0.00130935,-0.92455825
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00142025,0.34804128,0.00049430,0.25%,15852465821,0.00049307,-0.34804128
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00142026,5.45117832,0.00774209,0.25%,15852465821,0.00772274,-5.45117832
2016-06-14 03:11:39,FCT/BTC,Exchange,Sell,0.00142027,94.89109498,0.13477097,0.25%,15852465821,0.13443405,-94.89109498
2016-06-14 03:09:19,SC/BTC,Exchange,Buy,0.00000090,722838.69748965,0.65055482,0.25%,656791701,-0.65055482,721031.60074593
2016-06-14 03:09:19,SC/BTC,Exchange,Buy,0.00000090,1074389.29672841,0.96695036,0.25%,656791701,-0.96695036,1071703.32348659
2016-06-14 03:09:19,SC/BTC,Exchange,Buy,0.00000090,27958.00000000,0.02516220,0.25%,656791701,-0.02516220,27888.10500000
2016-06-14 03:09:19,SC/BTC,Exchange,Buy,0.00000090,27958.00000000,0.02516220,0.25%,656791701,-0.02516220,27888.10500000
2016-06-14 03:09:19,SC/BTC,Exchange,Buy,0.00000090,27958.00000000,0.02516220,0.25%,656791701,-0.02516220,27888.10500000
2016-06-14 03:09:19,SC/BTC,Exchange,Buy,0.00000090,111832.00000000,0.10064880,0.25%,656791701,-0.10064880,111552.42000000
2016-06-14 03:09:19,SC/BTC,Exchange,Buy,0.00000090,55916.00000000,0.05032440,0.25%,656791701,-0.05032440,55776.21000000
2016-06-14 03:09:19,SC/BTC,Exchange,Buy,0.00000090,840038.89467082,0.75603500,0.25%,656791701,-0.75603500,837938.79743415
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007500,15613.47375920,1.17101053,0.25%,16410981642,1.16808301,-15613.47375920
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007500,23.80000000,0.00178500,0.25%,16410981642,0.00178054,-23.80000000
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007500,414.15600203,0.03106170,0.25%,16410981642,0.03098405,-414.15600203
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007500,10000.00000000,0.75000000,0.25%,16410981642,0.74812500,-10000.00000000
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007500,179.26146667,0.01344461,0.25%,16410981642,0.01341100,-179.26146667
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007501,44.66537795,0.00335035,0.25%,16410981642,0.00334198,-44.66537795
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007505,174.77837116,0.01311711,0.25%,16410981642,0.01308432,-174.77837116
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007506,1429.05407283,0.10726479,0.25%,16410981642,0.10699663,-1429.05407283
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007514,79.85094490,0.00599999,0.25%,16410981642,0.00598500,-79.85094490
2016-06-14 03:08:35,MAID/BTC,Exchange,Sell,0.00007516,7970.99521022,0.59910000,0.25%,16410981642,0.59760225,-7970.99521022
2016-06-08 11:59:49,ETH/BTC,Exchange,Buy,0.02498353,1.29154203,0.03226727,0.15%,66077935069,-0.03226727,1.28960472
2016-06-08 11:59:49,ETH/BTC,Exchange,Buy,0.02498353,1.06960300,0.02672245,0.15%,66077935069,-0.02672245,1.06799860
2016-06-08 11:59:48,ETH/BTC,Exchange,Buy,0.02498353,1.09007071,0.02723381,0.15%,66077935069,-0.02723381,1.08843561
2016-06-08 11:59:31,ETH/BTC,Exchange,Buy,0.02498353,0.43000000,0.01074291,0.25%,66077935069,-0.01074291,0.42892500
2016-06-08 11:59:31,ETH/BTC,Exchange,Buy,0.02498352,10.00000000,0.24983520,0.25%,66077935069,-0.24983520,9.97500000
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02499209,105.98951706,2.64889954,0.25%,66077716288,-2.64889954,105.72454327
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02499208,196.36220754,4.90749999,0.25%,66077716288,-4.90749999,195.87130203
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497607,1.17000000,0.02922200,0.25%,66077716288,-0.02922200,1.16707500
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497607,0.04000000,0.00099904,0.25%,66077716288,-0.00099904,0.03990000
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497598,2.83000000,0.07068202,0.25%,66077716288,-0.07068202,2.82292500
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497598,1.67000000,0.04170988,0.25%,66077716288,-0.04170988,1.66582500
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497594,2.89000000,0.07218046,0.25%,66077716288,-0.07218046,2.88277500
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497594,3.61000000,0.09016314,0.25%,66077716288,-0.09016314,3.60097500
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497520,0.11483178,0.00286794,0.25%,66077716288,-0.00286794,0.11454471
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497520,10.37075000,0.25901155,0.25%,66077716288,-0.25901155,10.34482313
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497300,4.89000000,0.12211797,0.25%,66077716288,-0.12211797,4.87777500
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497253,0.05648787,0.00141064,0.25%,66077716288,-0.00141064,0.05634666
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02497252,51.96859268,1.29778672,0.25%,66077716288,-1.29778672,51.83867120
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02496841,3.86000000,0.09637806,0.25%,66077716288,-0.09637806,3.85035000
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02494984,0.78000000,0.01946087,0.25%,66077716288,-0.01946087,0.77805000
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02494970,23.38000000,0.58332398,0.25%,66077716288,-0.58332398,23.32155000
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02494871,108.87600000,2.71631574,0.25%,66077716288,-2.71631574,108.60381000
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02494861,3.48000000,0.08682116,0.25%,66077716288,-0.08682116,3.47130000
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02494640,43.37151306,1.08196311,0.25%,66077716288,-1.08196311,43.26308428
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02494500,89.38010000,2.22958659,0.25%,66077716288,-2.22958659,89.15664975
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02493948,0.50000000,0.01246974,0.25%,66077716288,-0.01246974,0.49875000
2016-06-08 11:59:08,ETH/BTC,Exchange,Buy,0.02493663,0.41000000,0.01022401,0.25%,66077716288,-0.01022401,0.40897500
2016-06-07 16:40:02,ETH/BTC,Exchange,Sell,0.02487143,18.09412817,0.45002684,0.25%,65706810565,0.44890178,-18.09412817
2016-06-07 16:40:02,ETH/BTC,Exchange,Sell,0.02487144,3.72314844,0.09260006,0.25%,65706810565,0.09236856,-3.72314844
2016-06-07 16:40:02,ETH/BTC,Exchange,Sell,0.02488459,67.07034063,1.66901792,0.25%,65706810565,1.66484538,-67.07034063
2016-06-07 16:40:02,ETH/BTC,Exchange,Sell,0.02488460,200.92748125,4.99999999,0.25%,65706810565,4.98750000,-200.92748125
2016-06-07 16:40:02,ETH/BTC,Exchange,Sell,0.02488460,0.37000000,0.00920730,0.25%,65706810565,0.00918429,-0.37000000
2016-06-07 16:40:02,ETH/BTC,Exchange,Sell,0.02488525,120.18333982,2.99079245,0.25%,65706810565,2.98331547,-120.18333982
2016-06-07 16:40:02,ETH/BTC,Exchange,Sell,0.02488973,5.00000000,0.12444865,0.25%,65706810565,0.12413753,-5.00000000
2016-06-07 16:40:02,ETH/BTC,Exchange,Sell,0.02489141,0.50000000,0.01244570,0.25%,65706810565,0.01241459,-0.50000000
2016-06-07 16:39:34,ETH/BTC,Exchange,Sell,0.02495000,0.06886020,0.00171806,0.15%,65706490885,0.00171549,-0.06886020
2016-06-07 16:39:34,ETH/BTC,Exchange,Sell,0.02495000,250.86476615,6.25907591,0.15%,65706490885,6.24968730,-250.86476615
2016-06-07 16:39:28,ETH/BTC,Exchange,Sell,0.02495000,5.05034486,0.12600610,0.25%,65706490885,0.12569109,-5.05034486
2016-06-07 16:39:28,ETH/BTC,Exchange,Sell,0.02495455,0.03000000,0.00074863,0.25%,65706490885,0.00074676,-0.03000000
2016-06-07 16:39:28,ETH/BTC,Exchange,Sell,0.02495521,0.40034130,0.00999060,0.25%,65706490885,0.00996563,-0.40034130
2016-06-05 08:31:37,ETH/BTC,Exchange,Buy,0.02382000,28.05921210,0.66837043,0.15%,64694695693,-0.66837043,28.01712329
2016-06-05 08:31:35,ETH/BTC,Exchange,Buy,0.02382000,63.10000000,1.50304200,0.15%,64694695693,-1.50304200,63.00535000
2016-06-05 08:31:29,ETH/BTC,Exchange,Buy,0.02382000,2.00000000,0.04764000,0.15%,64694695693,-0.04764000,1.99700000
2016-06-05 08:31:27,ETH/BTC,Exchange,Buy,0.02382000,10.15692456,0.24193794,0.15%,64694695693,-0.24193794,10.14168918
2016-06-05 08:31:24,ETH/BTC,Exchange,Buy,0.02382000,1.42552958,0.03395611,0.15%,64694695693,-0.03395611,1.42339129
2016-06-05 08:31:24,ETH/BTC,Exchange,Buy,0.02382000,0.16688203,0.00397512,0.15%,64694695693,-0.00397512,0.16663171
2016-06-05 08:31:20,ETH/BTC,Exchange,Buy,0.02382000,1.00000000,0.02382000,0.15%,64694695693,-0.02382000,0.99850000
2016-06-05 08:31:17,ETH/BTC,Exchange,Buy,0.02382000,19.74504868,0.47032705,0.15%,64694695693,-0.47032705,19.71543111
2016-06-05 08:31:12,ETH/BTC,Exchange,Buy,0.02382000,0.50000000,0.01191000,0.15%,64694695693,-0.01191000,0.49925000
2016-06-05 08:31:04,ETH/BTC,Exchange,Buy,0.02382000,0.86000000,0.02048520,0.15%,64694695693,-0.02048520,0.85871000
2016-06-05 08:30:58,ETH/BTC,Exchange,Buy,0.02382000,99.99000000,2.38176180,0.15%,64694695693,-2.38176180,99.84001500
2016-06-05 08:30:55,ETH/BTC,Exchange,Buy,0.02382000,2.25000000,0.05359500,0.15%,64694695693,-0.05359500,2.24662500
2016-06-05 08:30:55,ETH/BTC,Exchange,Buy,0.02382000,99.99000000,2.38176180,0.15%,64694695693,-2.38176180,99.84001500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02381308,1.98000000,0.04714989,0.25%,64694695693,-0.04714989,1.97505000
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02381277,2.77000000,0.06596137,0.25%,64694695693,-0.06596137,2.76307500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02381263,2.56000000,0.06096033,0.25%,64694695693,-0.06096033,2.55360000
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02381180,1.31000000,0.03119345,0.25%,64694695693,-0.03119345,1.30672500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02380760,0.11000000,0.00261883,0.25%,64694695693,-0.00261883,0.10972500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02380759,13.72689089,0.32680419,0.25%,64694695693,-0.32680419,13.69257367
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02380300,93.86100000,2.23417338,0.25%,64694695693,-2.23417338,93.62634750
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02380033,0.44500000,0.01059114,0.25%,64694695693,-0.01059114,0.44388750
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02378803,3.46000000,0.08230658,0.25%,64694695693,-0.08230658,3.45135000
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02378413,0.18000000,0.00428114,0.25%,64694695693,-0.00428114,0.17955000
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02378413,2.67000000,0.06350362,0.25%,64694695693,-0.06350362,2.66332500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02377757,1.83000000,0.04351295,0.25%,64694695693,-0.04351295,1.82542500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02377181,0.45000000,0.01069731,0.25%,64694695693,-0.01069731,0.44887500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02377077,3.51000000,0.08343540,0.25%,64694695693,-0.08343540,3.50122500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02376210,0.01000000,0.00023762,0.25%,64694695693,-0.00023762,0.00997500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02375001,0.23000000,0.00546250,0.25%,64694695693,-0.00546250,0.22942500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02375000,0.36000000,0.00855000,0.25%,64694695693,-0.00855000,0.35910000
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02375000,0.27000000,0.00641250,0.25%,64694695693,-0.00641250,0.26932500
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02375000,205.76842331,4.88700005,0.25%,64694695693,-4.88700005,205.25400226
2016-06-05 08:30:52,ETH/BTC,Exchange,Buy,0.02374882,8.89269003,0.21119089,0.25%,64694695693,-0.21119089,8.87045831
2016-05-28 16:37:02,ETH/BTC,Exchange,Sell,0.02400000,391.22765615,9.38946374,0.25%,60995488603,9.36599009,-391.22765615
2016-05-28 16:37:02,ETH/BTC,Exchange,Sell,0.02400000,4.16666666,0.09999999,0.25%,60995488603,0.09975000,-4.16666666
2016-05-28 16:37:02,ETH/BTC,Exchange,Sell,0.02400000,100.00000000,2.40000000,0.25%,60995488603,2.39400000,-100.00000000
2016-05-28 16:37:02,ETH/BTC,Exchange,Sell,0.02400000,35.38752125,0.84930051,0.25%,60995488603,0.84717726,-35.38752125
2016-05-28 16:37:02,ETH/BTC,Exchange,Sell,0.02400000,0.20000000,0.00480000,0.25%,60995488603,0.00478800,-0.20000000
2016-05-28 16:37:02,ETH/BTC,Exchange,Sell,0.02400000,123.63819577,2.96731669,0.25%,60995488603,2.95989840,-123.63819577
2016-05-28 16:37:02,ETH/BTC,Exchange,Sell,0.02400001,12.48000000,0.29952012,0.25%,60995488603,0.29877132,-12.48000000
2016-05-27 05:21:20,ETH/BTC,Exchange,Buy,0.02399993,66.46936957,1.59526021,0.25%,60020441626,-1.59526021,66.30319615
2016-05-27 05:21:20,ETH/BTC,Exchange,Buy,0.02399986,170.44358146,4.09062209,0.25%,60020441626,-4.09062209,170.01747251
2016-05-27 05:21:20,ETH/BTC,Exchange,Buy,0.02399986,52.08377385,1.25000328,0.25%,60020441626,-1.25000328,51.95356442
2016-05-27 05:21:20,ETH/BTC,Exchange,Buy,0.02399985,1.19543554,0.02869027,0.25%,60020441626,-0.02869027,1.19244696
