"txid","refid","time","type","aclass","asset","amount","fee","balance"
"LO2G2U-DAVJJ-67UP62","TJLUAO-ILSAJ-IHPMMZ","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000009892,31.5419394025
"LIJNXV-ZJIMO-2442VS","TWFZOQ-X64D4-R24U2U","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0002205507,31.5417188518
"LIOJVV-V42YP-AOSU3I","T2GBHF-PPT3W-Q44BTV","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000029105,31.5417159413
"L546HV-MKNJ5-76K5KQ","TQFYWB-US4KR-5CN3JS","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000033861,31.5417125552
"LKTJP7-ZCHRL-3XTG3L","TITS6M-NOL6F-JV4ZHM","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000052883,31.5417072669
"LTH43H-OLN4U-XTN5PF","THH23X-XZOAB-BX7AXV","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000009892,31.5417062777
"LRJNND-AQWHV-TAA5N5","TNTBOS-FCAKG-O5IMVX","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000009892,31.5417052885
"LWP5QT-ZWZ5R-UDCQGH","TLB6TF-QMXNT-I246N3","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000086364,31.5416966521
"LNPXVY-RTSNW-BZQSZJ","TGPM4Y-5SVFK-ZZDUV2","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000049269,31.5416917252
"LUIM36-WJKTL-F2IOMF","TNIAZD-3Z5Y7-3CM7UT","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000160172,31.5416757080
"LYXK63-C7DAF-LYUGR7","TDV5TL-ZWHXR-IRF6BT","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0002124090,31.5414632990
"L2JLQB-5US35-YXELW5","T6WIXD-3GZPU-QG47FF","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0006682532,31.5407950458
"L5BJ7M-YOX7V-QXFOS4","TRHJVM-PCJOA-7QJDXA","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000665419,31.5407285039
"L6V4FF-FDAQB-Y2ZS4U","TKKBBH-2EZWH-V5CZ7X","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0001000791,31.5406284248
"LRSOTN-QT4T3-KHZPRR","TPFH6W-J2NHA-GYRN3U","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000700231,31.5405584017
"LNGGUE-SDJBL-AQ24Y5","TL2JEN-GUYZP-BYJMAN","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000100060,31.5405483957
"LAONAN-6ANKP-EBB6UX","TQMIGG-5HBCC-RD5NWP","2016-06-23 11:20:00","rollover","currency","XXBT",0.0000000000,0.0000644303,31.5404839654
"LFBXCX-DZGW6-EXUAAC","TG736P-N5NWU-DBEEEQ","2016-06-23 14:43:15","rollover","currency","XXBT",0.0000000000,0.0015531227,31.5389308427
"L4VOGP-VGICN-FFAKZK","T47XNB-4BON5-KVFG47","2016-06-23 14:43:15","rollover","currency","XXBT",0.0000000000,0.0002450590,31.5386857837
"LHH3A3-G5KZK-6UC2ZQ","T4C2CA-YDFRA-EGBDL5","2016-06-23 14:43:15","rollover","currency","XXBT",0.0000000000,0.0000163373,31.5386694464
"LOO6NH-TQBMF-NWEWXW","TGEPAC-DIVDK-NSK5KG","2016-06-23 14:45:46","rollover","currency","XXBT",0.0000000000,0.0005186984,31.5381507480
"LPWDJG-YPA4Q-445XDR","TIAC3K-255NG-3PNV3M","2016-06-23 15:03:19","rollover","currency","XXBT",0.0000000000,0.0006867462,31.5374640018
"LYWX4K-2W2CK-GAXK3H","TC7SNP-Y5XZ3-S544MB","2016-06-23 15:03:19","rollover","currency","XXBT",0.0000000000,0.0000530178,31.5374109840
"LDIMDL-NJX4T-WJRSY7","TX43QW-KJYO5-LMC6UO","2016-06-23 15:03:19","rollover","currency","XXBT",0.0000000000,0.0006937482,31.5367172358
"LQAKN3-6FA77-BU25SK","T2UIXE-ZUFQD-V4Z635","2016-06-23 15:03:19","rollover","currency","XXBT",0.0000000000,0.0027861960,31.5339310398
"LJOCRE-ZVIBD-2GC2SZ","TBMONM-MJIZG-5UYDDR","2016-06-23 15:03:19","rollover","currency","XXBT",0.0000000000,0.0000529981,31.5338780417
"LR6OAD-ACYQZ-3JN7NO","TQMFHI-HBZEQ-V4W4JW","2016-06-23 15:03:19","rollover","currency","XXBT",0.0000000000,0.0006916378,31.5331864039
"L3MDFA-UOHJG-MZMVHU","TK4KGJ-EREIU-MOFVLX","2016-06-23 15:03:19","rollover","currency","XXBT",0.0000000000,0.0001569232,31.5330294807
"LQ5AEJ-427UO-VE5E4E","TDWPSE-57CIA-I3FFJM","2016-06-23 15:03:19","rollover","currency","XXBT",0.0000000000,0.0027316003,31.5302978804
"LZVOTW-3Z2YE-XFYJ23","TY27F3-72PD4-H5TB3I","2016-06-23 15:05:49","rollover","currency","XXBT",0.0000000000,0.0000997827,31.5301980977
"LWDVKW-HCT3Y-TTWKUP","TP4UAW-EYOM2-VUEMOD","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000055034,31.5301925943
"LICXHE-AYUHI-L2LRIL","TC2AUS-ZZHAK-I3KYN5","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000417312,31.5301508631
"LUCSJL-KJ6T2-ZP5E2G","TCFRS3-H6IBN-SWZS3E","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0015649981,31.5285858650
"LYLOET-UWQSS-3J73IT","TJLUAO-ILSAJ-IHPMMZ","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000010294,31.5285848356
"LCC2T3-BMBUK-KBJT4L","TWFZOQ-X64D4-R24U2U","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0002295214,31.5283553142
"LOSZI7-SWL3E-BGMXYT","T2GBHF-PPT3W-Q44BTV","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000030289,31.5283522853
"L7Z64Y-UVJ2S-KYQGAL","TQFYWB-US4KR-5CN3JS","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000035238,31.5283487615
"LOGUSM-NQKZ3-AAPDN7","TITS6M-NOL6F-JV4ZHM","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000055034,31.5283432581
"LSE4FI-EDYPK-5CAPOW","THH23X-XZOAB-BX7AXV","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000010294,31.5283422287
"LF2P6Y-H2SBG-CLMNAP","TNTBOS-FCAKG-O5IMVX","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000010294,31.5283411993
"LKJURK-5M4JP-MWUU7U","TLB6TF-QMXNT-I246N3","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000089876,31.5283322117
"LRYDMM-NB2ZB-AAYSH3","TGPM4Y-5SVFK-ZZDUV2","2016-06-23 15:18:21","rollover","currency","XXBT",0.0000000000,0.0000051273,31.5283270844
"LOL6QB-YSHFW-5M2WXO","TNIAZD-3Z5Y7-3CM7UT","2016-06-23 15:20:51","rollover","currency","XXBT",0.0000000000,0.0000166370,31.5283104474
"L46OUZ-XWANW-JTZBM2","TDV5TL-ZWHXR-IRF6BT","2016-06-23 15:20:51","rollover","currency","XXBT",0.0000000000,0.0002206283,31.5280898191
"LCNVAI-TGAUY-JZ2T5L","T6WIXD-3GZPU-QG47FF","2016-06-23 15:20:51","rollover","currency","XXBT",0.0000000000,0.0006941118,31.5273957073
"LODD5Z-EKI6H-JKC2OM","TRHJVM-PCJOA-7QJDXA","2016-06-23 15:20:51","rollover","currency","XXBT",0.0000000000,0.0000691168,31.5273265905
"LCTCMB-W7QCI-PIO2CO","TKKBBH-2EZWH-V5CZ7X","2016-06-23 15:20:51","rollover","currency","XXBT",0.0000000000,0.0001039518,31.5272226387
"LXOJFZ-BYQKV-CDHY6B","TPFH6W-J2NHA-GYRN3U","2016-06-23 15:20:51","rollover","currency","XXBT",0.0000000000,0.0000727327,31.5271499060
"LZLFSE-5ZVQH-V5XQG5","TL2JEN-GUYZP-BYJMAN","2016-06-23 15:20:51","rollover","currency","XXBT",0.0000000000,0.0000103932,31.5271395128
"LWB7MB-RXHPY-PDVQHG","TQMIGG-5HBCC-RD5NWP","2016-06-23 15:20:51","rollover","currency","XXBT",0.0000000000,0.0000669235,31.5270725893
"LKSCVQ-T67GM-7FK3XF","TG736P-N5NWU-DBEEEQ","2016-06-23 18:44:09","rollover","currency","XXBT",0.0000000000,0.0014251398,31.5256474495
"L2USZS-BAKT5-PDLH54","T47XNB-4BON5-KVFG47","2016-06-23 18:44:09","rollover","currency","XXBT",0.0000000000,0.0002248652,31.5254225843
"LY5YDQ-EGYR4-D77FX6","T4C2CA-YDFRA-EGBDL5","2016-06-23 18:44:09","rollover","currency","XXBT",0.0000000000,0.0000149910,31.5254075933
"LTUA7Y-2QMF2-7SHZMW","TGEPAC-DIVDK-NSK5KG","2016-06-23 18:46:39","rollover","currency","XXBT",0.0000000000,0.0004770929,31.5249305004
"LVCFG3-SU3N7-QVUK4R","TIAC3K-255NG-3PNV3M","2016-06-23 19:01:43","rollover","currency","XXBT",0.0000000000,0.0006290350,31.5243014654
"L6DE7J-LVMHY-T6RZ2N","TC7SNP-Y5XZ3-S544MB","2016-06-23 19:01:43","rollover","currency","XXBT",0.0000000000,0.0000485624,31.5242529030
"LA3EW5-XKX4J-DZWUM7","TX43QW-KJYO5-LMC6UO","2016-06-23 19:01:43","rollover","currency","XXBT",0.0000000000,0.0006354486,31.5236174544
"LHYBXM-TSCVQ-ULBMSK","T2UIXE-ZUFQD-V4Z635","2016-06-23 19:01:43","rollover","currency","XXBT",0.0000000000,0.0025520560,31.5210653984
"L3OYU3-FX6XJ-C7DZV2","TBMONM-MJIZG-5UYDDR","2016-06-23 19:01:43","rollover","currency","XXBT",0.0000000000,0.0000485443,31.5210168541
"LDZIVS-ERDP3-RMVN2D","TQMFHI-HBZEQ-V4W4JW","2016-06-23 19:01:43","rollover","currency","XXBT",0.0000000000,0.0006335155,31.5203833386
"LTZTJO-MCK34-OVHMLN","TK4KGJ-EREIU-MOFVLX","2016-06-23 19:01:43","rollover","currency","XXBT",0.0000000000,0.0001437361,31.5202396025
"LV7OLE-6WFUD-IXKSZJ","TDWPSE-57CIA-I3FFJM","2016-06-23 19:01:43","rollover","currency","XXBT",0.0000000000,0.0025020483,31.5177375542
"L3B4RN-S37G4-7GZPAK","TY27F3-72PD4-H5TB3I","2016-06-23 19:04:14","rollover","currency","XXBT",0.0000000000,0.0000908096,31.5176467446
"LUZ5M5-3PNF5-4PC76T","TP4UAW-EYOM2-VUEMOD","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000049867,31.5176417579
"L3GXTW-NCUZ6-LUM5RC","TC2AUS-ZZHAK-I3KYN5","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000378130,31.5176039449
"LO54PT-M6SQA-V3GBCK","TCFRS3-H6IBN-SWZS3E","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0014180611,31.5161858838
"LAAGOO-U6UAQ-QYSY6U","TJLUAO-ILSAJ-IHPMMZ","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000009328,31.5161849510
"LZG77W-65MJB-DCHYRE","TWFZOQ-X64D4-R24U2U","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0002079718,31.5159769792
"LEVY6N-XAMRM-ULKGCB","T2GBHF-PPT3W-Q44BTV","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000027445,31.5159742347
"LA27XS-WVXW5-HHNEGU","TQFYWB-US4KR-5CN3JS","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000031929,31.5159710418
"LOQVPU-V6PED-LRSF5Q","TITS6M-NOL6F-JV4ZHM","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000049867,31.5159660551
"LDUKQF-PNXXS-6KRKAQ","THH23X-XZOAB-BX7AXV","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000009328,31.5159651223
"LHL7KM-2RVKN-KH2F3N","TNTBOS-FCAKG-O5IMVX","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000009328,31.5159641895
"LKF4Q2-IQJQF-IDBTA7","TLB6TF-QMXNT-I246N3","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000081438,31.5159560457
"LMOLLF-5Y6VT-IZBABB","TGPM4Y-5SVFK-ZZDUV2","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000046459,31.5159513998
"LVBAGE-UOHBV-7GDL3K","TNIAZD-3Z5Y7-3CM7UT","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000151037,31.5159362961
"LSZZMV-7MKYX-3SXP5O","TDV5TL-ZWHXR-IRF6BT","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0002002944,31.5157360017
"LTSYPJ-44Y6G-D2KTUL","T6WIXD-3GZPU-QG47FF","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0006301398,31.5151058619
"LKZ4ZL-5XCPJ-FLFHG6","TRHJVM-PCJOA-7QJDXA","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000627467,31.5150431152
"LHYQCU-PTNZG-YBXFEG","TKKBBH-2EZWH-V5CZ7X","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000943712,31.5149487440
"L75JI7-TPDZL-IF3D72","TPFH6W-J2NHA-GYRN3U","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000660293,31.5148827147
"LWIJ4Q-45MSW-5X563W","TL2JEN-GUYZP-BYJMAN","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000094353,31.5148732794
"LRZRFF-NBJRA-QTV52I","TQMIGG-5HBCC-RD5NWP","2016-06-23 19:19:17","rollover","currency","XXBT",0.0000000000,0.0000607556,31.5148125238
"L5B2YO-DYOMK-BXG3K7","TG736P-N5NWU-DBEEEQ","2016-06-23 22:42:35","rollover","currency","XXBT",0.0000000000,0.0014407136,31.5133718102
"L6OCJZ-UAAHF-XWYYSW","T47XNB-4BON5-KVFG47","2016-06-23 22:42:35","rollover","currency","XXBT",0.0000000000,0.0002273225,31.5131444877
"LYN2S2-66HND-UTYUEW","T4C2CA-YDFRA-EGBDL5","2016-06-23 22:45:05","rollover","currency","XXBT",0.0000000000,0.0000151330,31.5131293547
"LN5NFW-RGCEA-V6XXPS","TGEPAC-DIVDK-NSK5KG","2016-06-23 22:45:05","rollover","currency","XXBT",0.0000000000,0.0004810290,31.5126483257
"LVVI42-OW4XY-WBKFYB","TIAC3K-255NG-3PNV3M","2016-06-23 23:02:40","rollover","currency","XXBT",0.0000000000,0.0006273570,31.5120209687
"LI44JM-XMKCY-P5DLEE","TC7SNP-Y5XZ3-S544MB","2016-06-23 23:02:40","rollover","currency","XXBT",0.0000000000,0.0000484329,31.5119725358
"L6MQXJ-ZCNGO-VH64C2","TX43QW-KJYO5-LMC6UO","2016-06-23 23:02:40","rollover","currency","XXBT",0.0000000000,0.0006337535,31.5113387823
"LFOUY6-O5EWI-UKBU3D","T2UIXE-ZUFQD-V4Z635","2016-06-23 23:02:40","rollover","currency","XXBT",0.0000000000,0.0025452482,31.5087935341
"LQPIOP-3DMAW-JXPJCX","TBMONM-MJIZG-5UYDDR","2016-06-23 23:02:40","rollover","currency","XXBT",0.0000000000,0.0000484149,31.5087451192
"LZSGNN-OH345-CWANOR","TQMFHI-HBZEQ-V4W4JW","2016-06-23 23:02:40","rollover","currency","XXBT",0.0000000000,0.0006318255,31.5081132937
"LT6W2F-LZSXB-MMNV2X","TK4KGJ-EREIU-MOFVLX","2016-06-23 23:02:40","rollover","currency","XXBT",0.0000000000,0.0001433526,31.5079699411
"LWDZZH-IHAAD-T4OKIJ","TDWPSE-57CIA-I3FFJM","2016-06-23 23:02:40","rollover","currency","XXBT",0.0000000000,0.0024953738,31.5054745673
"L2IFDG-TWQIZ-YKF5ZE","TY27F3-72PD4-H5TB3I","2016-06-23 23:05:11","rollover","currency","XXBT",0.0000000000,0.0000905285,31.5053840388
"LP65X4-A2AY7-T3B35Y","TP4UAW-EYOM2-VUEMOD","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000050277,31.5053790111
"LLPFWK-2W5PK-53PW2H","TC2AUS-ZZHAK-I3KYN5","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000381239,31.5053408872
"LM2QHZ-LHRD5-RF7J2I","TCFRS3-H6IBN-SWZS3E","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0014297186,31.5039111686
"LN5JNY-JOCTS-HQN3WJ","TJLUAO-ILSAJ-IHPMMZ","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000009404,31.5039102282
"LNEMWI-XKVUE-DWIYDF","TWFZOQ-X64D4-R24U2U","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0002096814,31.5037005468
"LVQXUI-4G3WV-UUMUFP","T2GBHF-PPT3W-Q44BTV","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000027671,31.5036977797
"LA762J-NMEJW-AV2KPC","TQFYWB-US4KR-5CN3JS","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000032192,31.5036945605
"LGUCO7-6IF3S-UPNPTN","TITS6M-NOL6F-JV4ZHM","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000050277,31.5036895328
"LLTK63-ZMCBB-XN6URI","THH23X-XZOAB-BX7AXV","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000009404,31.5036885924
"LY5L3Z-OOYMK-QKO2WF","TNTBOS-FCAKG-O5IMVX","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000009404,31.5036876520
"L6L43S-OKZOG-NJOXQ4","TLB6TF-QMXNT-I246N3","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000082107,31.5036794413
"L4S4KS-N6T7H-D3JOVR","TGPM4Y-5SVFK-ZZDUV2","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000046841,31.5036747572
"LV5XHE-GBXH2-V4U6IT","TNIAZD-3Z5Y7-3CM7UT","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000152279,31.5036595293
"LESBV3-GLHOL-GJ3WKR","TDV5TL-ZWHXR-IRF6BT","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0002019409,31.5034575884
"LIUF2E-7LKHM-UE75AC","T6WIXD-3GZPU-QG47FF","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0006353199,31.5028222685
"LEWXIH-S27W4-K6SVBB","TRHJVM-PCJOA-7QJDXA","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000632625,31.5027590060
"LXNON4-Y26QD-QK6BUN","TKKBBH-2EZWH-V5CZ7X","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000951470,31.5026638590
"LLYHFX-XYJEQ-Y5ULU7","TPFH6W-J2NHA-GYRN3U","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000665721,31.5025972869
"LERTS3-HOZWD-6PSYT3","TL2JEN-GUYZP-BYJMAN","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000095129,31.5025877740
"LS4HDQ-Y4PBV-FUNMPR","TQMIGG-5HBCC-RD5NWP","2016-06-23 23:20:16","rollover","currency","XXBT",0.0000000000,0.0000612551,31.5025265189
"LFT4AB-2DL3X-4VU5A2","ACCL4M5-MD3KRM-K5FSVP","2016-06-24 00:07:07","withdrawal","currency","ZEUR",-22727.1800,0.0900,17056.4372
"LA55L7-TEXDZ-VWPPTP","TG736P-N5NWU-DBEEEQ","2016-06-24 02:43:32","rollover","currency","XXBT",0.0000000000,0.0013437900,31.5011827289
"LFNBSZ-NKGK2-EFS3NW","T47XNB-4BON5-KVFG47","2016-06-24 02:43:32","rollover","currency","XXBT",0.0000000000,0.0002120295,31.5009706994
"LUDSSG-ZSTT3-U4WK6M","T4C2CA-YDFRA-EGBDL5","2016-06-24 02:43:32","rollover","currency","XXBT",0.0000000000,0.0000141353,31.5009565641
"L4JRTI-LQH4W-XZBDI2","TGEPAC-DIVDK-NSK5KG","2016-06-24 02:46:02","rollover","currency","XXBT",0.0000000000,0.0004487947,31.5005077694
"LFWJWU-JBXW2-45GVPM","QGB4QPJ-5LJO4O-D6OMMU","2016-06-24 03:02:30","deposit","currency","XXBT",40.0000000000,0.0000000000,71.5005077694
"L2DDPU-A7TOV-NLQKXN","TIAC3K-255NG-3PNV3M","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0005888172,71.4999189522
"LBZ3XX-62MNV-LVA3FS","TC7SNP-Y5XZ3-S544MB","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0000454575,71.4998734947
"LMYGZ7-NPJ2K-LRNDEK","TX43QW-KJYO5-LMC6UO","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0005948207,71.4992786740
"LVFLTJ-CM44G-YZ6TD3","T2UIXE-ZUFQD-V4Z635","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0023888886,71.4968897854
"LCCVP5-7PDSH-VTPDYT","TBMONM-MJIZG-5UYDDR","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0000454406,71.4968443448
"LYT4SX-KCYAY-IMF4JM","TQMFHI-HBZEQ-V4W4JW","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0005930112,71.4962513336
"L5D2WD-UEEU7-4FISGU","TK4KGJ-EREIU-MOFVLX","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0001345462,71.4961167874
"LUAGTN-DQDLM-N2CMKV","TDWPSE-57CIA-I3FFJM","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0023420782,71.4937747092
"LCNFQJ-XVLPY-JNUHH2","TY27F3-72PD4-H5TB3I","2016-06-24 03:03:35","rollover","currency","XXBT",0.0000000000,0.0000853851,71.4936893241
"LJ4TOO-EAS5S-BZYBIY","TNOI4F-3LYQ2-D4DYQO","2016-06-24 03:05:13","settled","currency","XXBT",-5.1782030000,0.0000000000,66.3154863241
"L5VBSY-XHRH7-E5U4AT","TNOI4F-3LYQ2-D4DYQO","2016-06-24 03:05:13","settled","currency","ZEUR",3481.8237,0.0000,20538.2609
"LUDHRA-WI3GE-ECKBTV","TJZW6H-PTRZA-I2W7WK","2016-06-24 03:05:13","settled","currency","XXBT",-0.4000000000,0.0000000000,65.9154863241
"LEHEZW-6XNOG-KQHKXQ","TJZW6H-PTRZA-I2W7WK","2016-06-24 03:05:13","settled","currency","ZEUR",268.8432,0.0000,20807.1041
"LNQYVY-ASAK4-F4AHUF","TRGTRF-YS6U4-6IG3NB","2016-06-24 03:05:13","settled","currency","XXBT",-5.2340000000,0.0000000000,60.6814863241
"LPLNQJ-PZXF5-5SXQSI","TRGTRF-YS6U4-6IG3NB","2016-06-24 03:05:13","settled","currency","ZEUR",3517.3003,0.0000,24324.4044
"LPDB6E-FQXOL-DCKZPK","T4VTXI-OUVJZ-37E5QD","2016-06-24 03:05:13","settled","currency","XXBT",-21.0210000000,0.0000000000,39.6604863241
"LRSF2C-ZEWSO-TFQ5N6","T4VTXI-OUVJZ-37E5QD","2016-06-24 03:05:13","settled","currency","ZEUR",14126.0489,0.0000,38450.4533
"LRRIFU-ODL3G-WWQWOB","T6PQQN-H2T4U-XFWHHL","2016-06-24 03:05:13","settled","currency","XXBT",-0.4000000000,0.0000000000,39.2604863241
"LBFTYV-AH3WI-DGXHYA","T6PQQN-H2T4U-XFWHHL","2016-06-24 03:05:13","settled","currency","ZEUR",268.7600,0.0000,38719.2133
"LZF32Y-HUDK6-EYEVP7","TNSZYC-SU7IM-GFKOVJ","2016-06-24 03:05:13","settled","currency","XXBT",-5.2190000000,0.0000000000,34.0414863241
"LKMBGP-IL7TR-V6CR3Z","TNSZYC-SU7IM-GFKOVJ","2016-06-24 03:05:13","settled","currency","ZEUR",3506.6461,0.0000,42225.8594
"LSOX7V-B74R6-EG4NHW","TSE3K6-PV5ZE-RHK4BB","2016-06-24 03:05:13","settled","currency","XXBT",-1.1842080400,0.0000000000,32.8572782841
"LP5QPW-LJGCI-RO25AD","TSE3K6-PV5ZE-RHK4BB","2016-06-24 03:05:13","settled","currency","ZEUR",795.6694,0.0000,43021.5288
"LQQXXC-GPUGZ-Y3Y73A","TTQUUL-FWOVJ-DH5FMY","2016-06-24 03:05:13","settled","currency","XXBT",-16.3635889600,0.0000000000,16.4936893241
"L4KV7I-HOKXG-XR2FQC","TTQUUL-FWOVJ-DH5FMY","2016-06-24 03:05:13","settled","currency","ZEUR",10994.6954,0.0000,54016.2242
"LPNVFK-HXL3O-O22XAM","TMLPF5-BD2CA-DCNVYV","2016-06-24 03:16:13","trade","currency","XXBT",-12.2618164200,0.0245599300,4.2073129741
"LZ2I77-QBYIF-AR6OAX","TMLPF5-BD2CA-DCNVYV","2016-06-24 03:16:13","trade","currency","ZEUR",7260.7733,0.0000,61276.9975
"LYM4A4-OF7CK-7PQOAI","TGYG5X-3X5SW-C55IPE","2016-06-24 03:16:13","trade","currency","XXBT",-0.0100000000,0.0000200100,4.1972929641
"LYWFRC-SYF36-UQT7IG","TGYG5X-3X5SW-C55IPE","2016-06-24 03:16:13","trade","currency","ZEUR",5.9167,0.0000,61282.9142
"LWWWIK-65KG5-FHEFZS","T4NB4A-7U54U-MMIDJB","2016-06-24 03:16:13","trade","currency","XXBT",-0.0100000000,0.0000200000,4.1872729641
"L6HSCI-SUIJX-7MBRHO","T4NB4A-7U54U-MMIDJB","2016-06-24 03:16:13","trade","currency","ZEUR",5.9100,0.0000,61288.8242
"LEARW7-QJXJZ-VJFIYC","TBZNXP-2EXDU-Z6HAPD","2016-06-24 03:16:15","trade","currency","XXBT",-4.1872729600,0.0000000041,0.0000000000
"LJYYBQ-6RSSQ-OPLORW","TBZNXP-2EXDU-Z6HAPD","2016-06-24 03:16:15","trade","currency","ZEUR",2474.6783,2.4747,63761.0278
"LZHVCJ-SEPGF-KEV3UL","TP4UAW-EYOM2-VUEMOD","2016-06-24 03:18:39","rollover","currency","ZEUR",0.0000,0.0028,63761.0250
"LBNGSO-EN4G2-YOEK4I","TC2AUS-ZZHAK-I3KYN5","2016-06-24 03:18:39","rollover","currency","ZEUR",0.0000,0.0211,63761.0039
"LXX3AP-3C37F-DMFIOS","TCFRS3-H6IBN-SWZS3E","2016-06-24 03:18:39","rollover","currency","ZEUR",0.0000,0.7905,63760.2134
"LHYJRE-R625I-654RPO","TJLUAO-ILSAJ-IHPMMZ","2016-06-24 03:18:39","rollover","currency","ZEUR",0.0000,0.0005,63760.2129
"L2PLG3-3L2RV-WUNWQK","TWFZOQ-X64D4-R24U2U","2016-06-24 03:18:39","rollover","currency","ZEUR",0.0000,0.1159,63760.0970
"L4SDWT-C3LXU-NF6I4A","T2GBHF-PPT3W-Q44BTV","2016-06-24 03:18:39","rollover","currency","ZEUR",0.0000,0.0015,63760.0955
